% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=884141, Sun Apr 21 22:45:22 2024
1 14 -0.010418365772297402 -0.0021418379731544387 0.00270354014770277 0.011541742377200195 0.9827259985568394 0.9865780627695026 0.9904743339599131 0.9914951307751518 0.993516197996227 0.9947865904656625 0.9951776019086724 0.9960025964965872 0.9966839977295143 0.9968336839832574 0.9969307229932096 0.9972402595996986 0.9977966987045619 0.9978292531842156 0.9980552411582984 0.9982698776474194 0.998467142592493 0.9986772439053729 0.9988019040898414 0.9989408673269335 0.9991739433645231 0.9996789428324895 1.000197040712877 1.0014626303276213 1.003721279001852 1.0083802248506142 1.0119565204330914 1.0148674743825692 1.015595389810445 1.038200808839795
2 28 -0.010418365772297402 -0.0021418379731544387 0.00270354014770277 0.011541742377200195 0.9827259985568394 0.9865780627695026 0.9904743339599131 0.9914951307751518 0.993516197996227 0.9947865904656625 0.9951776019086724 0.9960025964965872 0.9966839977295143 0.9968336839832574 0.9969307229932096 0.9972402595996986 0.9977966987045619 0.9978292531842156 0.9980552411582984 0.9982698776474194 0.998467142592493 0.9986772439053729 0.9988019040898414 0.9989408673269335 0.9991739433645231 0.9996789428324895 1.000197040712877 1.0014626303276213 1.003721279001852 1.0083802248506142 1.0119565204330914 1.0148674743825692 1.015595389810445 1.038200808839795
3 42 -0.010418365772297402 -0.0021418379731544387 0.00270354014770277 0.011541742377200195 0.9827259985568394 0.9865780627695026 0.9904743339599131 0.9914951307751518 0.993516197996227 0.9947865904656625 0.9951776019086724 0.9960025964965872 0.9966839977295143 0.9968336839832574 0.9969307229932096 0.9972402595996986 0.9977966987045619 0.9978292531842156 0.9980552411582984 0.9982698776474194 0.998467142592493 0.9986772439053729 0.9988019040898414 0.9989408673269335 0.9991739433645231 0.9996789428324895 1.000197040712877 1.0014626303276213 1.003721279001852 1.0083802248506142 1.0119565204330914 1.0148674743825692 1.015595389810445 1.038200808839795
4 56 -0.010418365772297402 -0.0021418379731544387 0.00270354014770277 0.011541742377200195 0.9827259985568394 0.9865780627695026 0.9904743339599131 0.9914951307751518 0.993516197996227 0.9947865904656625 0.9951776019086724 0.9960025964965872 0.9966839977295143 0.9968336839832574 0.9969307229932096 0.9972402595996986 0.9977966987045619 0.9978292531842156 0.9980552411582984 0.9982698776474194 0.998467142592493 0.9986772439053729 0.9988019040898414 0.9989408673269335 0.9991739433645231 0.9996789428324895 1.000197040712877 1.0014626303276213 1.003721279001852 1.0083802248506142 1.0119565204330914 1.0148674743825692 1.015595389810445 1.038200808839795
5 70 -0.010418365772297402 -0.0021418379731544387 0.00270354014770277 0.011541742377200195 0.9827259985568394 0.9865780627695026 0.9904743339599131 0.9914951307751518 0.993516197996227 0.9947865904656625 0.9951776019086724 0.9960025964965872 0.9966839977295143 0.9968336839832574 0.9969307229932096 0.9972402595996986 0.9977966987045619 0.9978292531842156 0.9980552411582984 0.9982698776474194 0.998467142592493 0.9986772439053729 0.9988019040898414 0.9989408673269335 0.9991739433645231 0.9996789428324895 1.000197040712877 1.0014626303276213 1.003721279001852 1.0083802248506142 1.0119565204330914 1.0148674743825692 1.015595389810445 1.038200808839795
6 84 -0.010418365772297402 -0.0021418379731544387 0.00270354014770277 0.011541742377200195 0.9827259985568394 0.9865780627695026 0.9904743339599131 0.9914951307751518 0.993516197996227 0.9947865904656625 0.9951776019086724 0.9960025964965872 0.9966839977295143 0.9968336839832574 0.9969307229932096 0.9972402595996986 0.9977966987045619 0.9978292531842156 0.9980552411582984 0.9982698776474194 0.998467142592493 0.9986772439053729 0.9988019040898414 0.9989408673269335 0.9991739433645231 0.9996789428324895 1.000197040712877 1.0014626303276213 1.003721279001852 1.0083802248506142 1.0119565204330914 1.0148674743825692 1.015595389810445 1.038200808839795
7 98 -0.010418365772297402 -0.0021418379731544387 0.00270354014770277 0.011541742377200195 0.9827259985568394 0.9865780627695026 0.9904743339599131 0.9914951307751518 0.993516197996227 0.9947865904656625 0.9951776019086724 0.9960025964965872 0.9966839977295143 0.9968336839832574 0.9969307229932096 0.9972402595996986 0.9977966987045619 0.9978292531842156 0.9980552411582984 0.9982698776474194 0.998467142592493 0.9986772439053729 0.9988019040898414 0.9989408673269335 0.9991739433645231 0.9996789428324895 1.000197040712877 1.0014626303276213 1.003721279001852 1.0083802248506142 1.0119565204330914 1.0148674743825692 1.015595389810445 1.038200808839795
8 112 -0.010418365772297402 -0.0021418379731544387 0.00270354014770277 0.011541742377200195 0.9827259985568394 0.9865780627695026 0.9904743339599131 0.9914951307751518 0.993516197996227 0.9947865904656625 0.9951776019086724 0.9960025964965872 0.9966839977295143 0.9968336839832574 0.9969307229932096 0.9972402595996986 0.9977966987045619 0.9978292531842156 0.9980552411582984 0.9982698776474194 0.998467142592493 0.9986772439053729 0.9988019040898414 0.9989408673269335 0.9991739433645231 0.9996789428324895 1.000197040712877 1.0014626303276213 1.003721279001852 1.0083802248506142 1.0119565204330914 1.0148674743825692 1.015595389810445 1.038200808839795
9 126 -0.010418365772297402 -0.0021418379731544387 0.00270354014770277 0.011541742377200195 0.9827259985568394 0.9865780627695026 0.9904743339599131 0.9914951307751518 0.993516197996227 0.9947865904656625 0.9951776019086724 0.9960025964965872 0.9966839977295143 0.9968336839832574 0.9969307229932096 0.9972402595996986 0.9977966987045619 0.9978292531842156 0.9980552411582984 0.9982698776474194 0.998467142592493 0.9986772439053729 0.9988019040898414 0.9989408673269335 0.9991739433645231 0.9996789428324895 1.000197040712877 1.0014626303276213 1.003721279001852 1.0083802248506142 1.0119565204330914 1.0148674743825692 1.015595389810445 1.038200808839795
10 140 -0.010418365772297402 -0.0021418379731544387 0.00270354014770277 0.011541742377200195 0.9827259985568394 0.9865780627695026 0.9904743339599131 0.9914951307751518 0.993516197996227 0.9947865904656625 0.9951776019086724 0.9960025964965872 0.9966839977295143 0.9968336839832574 0.9969307229932096 0.9972402595996986 0.9977966987045619 0.9978292531842156 0.9980552411582984 0.9982698776474194 0.998467142592493 0.9986772439053729 0.9988019040898414 0.9989408673269335 0.9991739433645231 0.9996789428324895 1.000197040712877 1.0014626303276213 1.003721279001852 1.0083802248506142 1.0119565204330914 1.0148674743825692 1.015595389810445 1.038200808839795
