% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=884141, Sun Apr 21 22:45:22 2024, <python>{}</python>
49 686 0.18857956717752677 1.4818200894124112 365059.4585905479 1.8080757829325795e+06 4756189.027624157 12418580.381196124   
50 700 0.18870060755858958 1.4906728489044494 365059.4585905479 1.7629994666822969e+06 5196836.099431344 13184956.217003655   
51 714 0.18864686040886594 1.511025412058162 365059.4585905479 1.6528738296412872e+06 3102227.6157640745 7379202.13878321   
52 728 0.1873633634021689 1.5195984876739599 365059.4585905479 5.7061820465719153e+05 3312502.9728038725 9971755.299872613   
53 742 0.18354258749209712 1.5196225836507327 365059.4585905479 1.0758810633735198e+06 3053719.6237081266 6670217.972696181   
54 756 0.18205363275055422 1.5237680053466152 365059.4585905479 1.3509721411139481e+06 6220898.885858823 11528643.85171168   
55 770 0.17853133855343145 1.5424734508410578 365059.4585905479 1.0310270640943940e+06 4044863.1308614085 8027230.223134386   
56 784 0.173340781224052 1.5409846717680575 365059.4585905479 1.4591120420557379e+06 4413941.967918126 10432566.50438462   
57 798 0.16956554606794386 1.553011274969748 365059.4585905479 7.8764142280222022e+05 3492019.5783427088 6815148.916210588   
58 812 0.16625432009997204 1.5639799114722488 353525.94569747907 3.5352594569747907e+05 3392264.900506535 8863591.856633043   
59 826 0.16320907654617609 1.5576649300541316 353525.94569747907 1.3509512235346667e+06 2198069.735349995 5683365.792572121   
60 840 0.1601734856595558 1.552074231041506 353525.94569747907 1.4971374272677421e+06 5637641.38278855 8713913.429215783   
61 854 0.15732633957945738 1.5660470277915197 353525.94569747907 7.4932729948479461e+05 1712063.0397410549 5289758.85391266   
62 868 0.15398448279769814 1.5740879478729222 176160.03083062987 1.7616003083062987e+05 4301862.216550819 10698719.740918059   
63 882 0.15207911950752753 1.5710654572164489 176160.03083062987 8.4817094829061185e+05 1955319.5074112446 6864793.984400489   
64 896 0.1515460627147436 1.5851214769466073 176160.03083062987 9.3470604849523399e+05 2611972.1499701836 5276075.293250294   
65 910 0.15094569548008077 1.586272651960693 176160.03083062987 4.3893081115026912e+05 3485067.7353744493 10238762.892285218   
66 924 0.14669276254338212 1.5919089789533112 176160.03083062987 1.2099455231363603e+06 2854905.6447555977 8204917.408975836   
67 938 0.14579618416199316 1.5864076135397462 176160.03083062987 7.5450186810186005e+05 2177750.1600542413 6997270.150508503   
68 952 0.1464645085676999 1.6011971601873354 176160.03083062987 1.4201956694473997e+06 2851943.9702694532 7459337.304101952   
69 966 0.14542587838790363 1.6108295752016413 176160.03083062987 5.9632549407527456e+05 3154620.298314709 8883903.84281849   
70 980 0.14285759718470215 1.6139969499073359 176160.03083062987 7.0022063062456064e+05 3180581.488208361 7604849.035344163   
71 994 0.13733720404713146 1.6234005196667995 176160.03083062987 1.6502191715135083e+06 3710078.9471550193 9419328.166335858   
72 1008 0.1315891234753492 1.6360621007603158 176160.03083062987 5.9159295287292404e+05 2847173.400287437 9826197.474977786   
73 1022 0.13046850376927835 1.6485939980210014 176160.03083062987 8.5376161745944736e+05 2574887.666655712 11469650.27139423   
74 1036 0.13072240490756046 1.655120318949882 176160.03083062987 1.1204424347816503e+06 2847448.468183427 7339421.963743992   
75 1050 0.13017265268755276 1.659624466672089 176160.03083062987 1.0327031660914872e+06 3223581.824678157 8195964.368304657   
76 1064 0.13127640078533934 1.6752305804252896 176160.03083062987 8.7226736622625485e+05 3056568.7083050967 6237692.81774853   
77 1078 0.1311287113290109 1.7008188523720118 176160.03083062987 6.4514838359757129e+05 2432271.755082721 5391881.547189056   
78 1092 0.12699818189618697 1.710384214236812 176160.03083062987 8.2503071599864936e+05 2462887.8824065896 6406683.73190268   
79 1106 0.12485219284401795 1.7178714109167394 176160.03083062987 9.2887472767143336e+05 2628523.149257763 9841110.085761568   
80 1120 0.12431537802412623 1.7257604478641508 176160.03083062987 6.1421272013734153e+05 1961098.219922249 3752737.724380332   
81 1134 0.1242565705369508 1.7299202123276218 176160.03083062987 9.8873522054270469e+05 1899310.209686802 4028136.940592347   
82 1148 0.12269717405918626 1.7367679842386756 176160.03083062987 2.3729730687906750e+05 1835813.5108708905 4086049.999306264   
83 1162 0.12075994313931489 1.7582780104208875 176160.03083062987 5.4379295822192193e+05 1744365.818621885 2953190.2807549806   
84 1176 0.11939928293489276 1.7622203653606046 176160.03083062987 4.4006052247227344e+05 2676477.3849792457 5497965.575328909   
85 1190 0.11862828506571263 1.7719495140691064 176160.03083062987 8.7916686315456103e+05 1817623.0195833852 9263684.720232375   
86 1204 0.11647961593452985 1.7830074173246795 176160.03083062987 4.8692686849451531e+05 1252781.8980190463 2752178.0854339516   
87 1218 0.1166487918592126 1.7850697161059639 176160.03083062987 1.1046995584543739e+06 1687217.8355896426 3421983.0187372644   
88 1232 0.11903052183564003 1.797113617460496 176160.03083062987 5.8940952821471496e+05 1507979.962682628 5972989.286546554   
89 1246 0.11963110089223432 1.808608416478407 176160.03083062987 1.4043278045336478e+06 2116457.3090812517 4608860.832346645   
90 1260 0.11979546452241752 1.8171400253899257 176160.03083062987 1.1366336874669751e+06 1959325.524147676 5739323.570711167   
91 1274 0.11996954725653515 1.8247797928943401 176160.03083062987 6.3637389581730356e+05 2232822.0791159677 4767926.860562112   
92 1288 0.12310178313803806 1.8336671736240373 176160.03083062987 4.8149283981102140e+05 2351155.047127727 3745237.4619313194   
93 1302 0.12588184559138196 1.8514455921086777 176160.03083062987 6.1284948095387383e+05 1790647.0352094925 4564053.650450872   
94 1316 0.12629182038014214 1.8617650905209173 176160.03083062987 6.1479452512860694e+05 1278076.7446761539 4151121.9864305565   
95 1330 0.1274865238363642 1.8729224704844585 176160.03083062987 1.1926742550702882e+06 1964444.975160817 5571714.665472214   
96 1344 0.12360473671546417 1.8758634301999797 176160.03083062987 6.5433405947063491e+05 2082620.8339910689 7386484.411685886   
97 1358 0.12224230825216013 1.8803277658316446 176160.03083062987 5.4369494348568830e+05 1989125.393719065 4690371.421847319   
98 1372 0.11949003148362032 1.8922831496922996 176160.03083062987 2.7487941929758328e+05 1967272.1683924454 3792492.214862992   
99 1386 0.11743671015578012 1.8983560925953813 176160.03083062987 7.2574775028110004e+05 1647377.264268483 2654140.4106065203   
100 1400 0.11584368697943846 1.9082268370752242 176160.03083062987 4.3407365609026613e+05 1909653.1946029966 2937226.2214547615   
101 1414 0.11622552664321965 1.9134752491575728 176160.03083062987 5.7718343155348394e+05 1735882.0990022784 4516613.685523794   
102 1428 0.11498506309662859 1.9234917662703959 176160.03083062987 2.9235019381012622e+05 1346326.3077785105 4088332.2421073653   
103 1442 0.11498426656790657 1.9207939993909933 176160.03083062987 6.1145437665666209e+05 1213172.8860808855 5036881.9403468175   
104 1456 0.11740557427914537 1.901802225663682 176160.03083062987 2.8392556638792506e+05 969152.1703612577 2244226.847121609   
105 1470 0.11889463632218794 1.8986439289244883 176160.03083062987 8.2114553768479684e+05 1326858.807342064 2787309.8976460183   
106 1484 0.12037394595103561 1.8988194248588317 176160.03083062987 3.6251931984012417e+05 1244754.177633773 6066424.05495307   
107 1498 0.12293198025151479 1.9253843884340713 176160.03083062987 4.6236433096868172e+05 1465451.4277880315 3875046.782307506   
108 1512 0.12341394193789969 1.9314651232676845 176160.03083062987 4.4901715894917038e+05 1499211.5812586155 3752947.929124825   
109 1526 0.1210398421359344 1.9446486775953522 176160.03083062987 3.7846302832012920e+05 1350210.2746612423 4841156.206342533   
110 1540 0.11836351580943157 1.9486580882203282 176160.03083062987 7.5006719687346858e+05 1524509.411208481 4529125.7619919395   
111 1554 0.11764488442933405 1.9596480399008476 176160.03083062987 5.0210291335470969e+05 1688172.5804325186 6204282.531177684   
112 1568 0.11826068396398572 1.968936014113193 176160.03083062987 3.0046805915228050e+05 1086442.7124130428 4666967.046711833   
113 1582 0.11694017323431691 1.9985316512401876 176160.03083062987 3.4803331712577713e+05 984794.5470760139 6745538.928278766   
114 1596 0.11494485081984217 2.0142435823881066 176160.03083062987 6.0254073397139099e+05 1213932.0088983737 2332960.0228017583   
115 1610 0.11435576650783959 2.0250578966799453 176160.03083062987 4.1113920537536871e+05 905888.820583013 4227618.993378497   
116 1624 0.11691214208023896 2.0439876627069786 129462.46033570572 1.2946246033570572e+05 994751.393053387 2377596.713573774   
117 1638 0.11935337702422605 2.0583034418466664 129462.46033570572 2.4922088804980484e+05 1203291.894888631 3739249.5353818326   
118 1652 0.1194051690459383 2.0883219319180983 129462.46033570572 2.7411795219823229e+05 1408133.2263577047 6931881.758242313   
119 1666 0.12007465597641562 2.095434294058272 129462.46033570572 2.4471515778840650e+05 1245993.254939506 2157804.860494589   
120 1680 0.12076942475605142 2.1052550313012457 129462.46033570572 2.8777046661199868e+05 1077707.994788468 2145481.478104953   
121 1694 0.11897579206822119 2.12430667446717 129462.46033570572 1.8202292923290812e+05 721562.6034795352 1420213.3078372194   
122 1708 0.11667217689983658 2.142438965719286 129462.46033570572 2.7478190251651546e+05 595734.434638288 1850114.7985489762   
123 1722 0.1125814504217603 2.133709775816574 129462.46033570572 3.2651315408119472e+05 640815.451826241 1827127.615150578   
124 1736 0.11142004816749855 2.145702977745291 129462.46033570572 1.7569488579480807e+05 551376.6617227922 2338132.510056471   
125 1750 0.11365859630003723 2.154321937415842 129462.46033570572 3.9241238580475526e+05 693589.548819732 1526015.6862896385   
126 1764 0.11153755350138064 2.164872434159051 129462.46033570572 4.9920742085441609e+05 1370344.9747380824 3996084.6489674104   
127 1778 0.11235289947172028 2.156187572557435 129462.46033570572 1.3324484365889974e+05 884570.4323240491 3111293.3950864156   
128 1792 0.11074301268638707 2.1757196659260845 129462.46033570572 2.4708699815620799e+05 802753.1719740895 1830479.6714363135   
129 1806 0.11027197605605017 2.1859039102535145 129462.46033570572 2.3253545930004245e+05 1238307.333334572 2050695.0890110822   
130 1820 0.10935267318926961 2.1964080666179857 129462.46033570572 5.8359531058110821e+05 946299.5086319556 1949563.5705917485   
131 1834 0.10850662868047682 2.2103358114317246 129462.46033570572 6.2376825292346394e+05 1160830.1098984503 3672392.3345418447   
132 1848 0.10739805224275155 2.218818569672908 129462.46033570572 4.1664706858423707e+05 1433945.098943858 2364642.9956566636   
133 1862 0.10479868137997615 2.2362560964342535 129462.46033570572 5.1148510907665943e+05 1100296.6451997573 2213838.7516943426   
134 1876 0.1045820502060235 2.2452603136782616 129462.46033570572 7.1460518087615818e+05 1414949.997228555 3103311.9050296084   
135 1890 0.10279305067249148 2.2600456000776483 129462.46033570572 4.9554103026786342e+05 1153135.2742263551 2585560.750809651   
136 1904 0.10198567837342075 2.2663016124824584 129462.46033570572 6.1000675831349776e+05 1759192.3175858338 3021700.603998241   
137 1918 0.1007111308604719 2.3112675754813363 129462.46033570572 2.9026407455712889e+05 1390407.9789776918 2500468.130672693   
138 1932 0.09784483739480648 2.3448538008957294 129462.46033570572 4.6386984006887546e+05 1226166.5276368824 2204535.5157564543   
139 1946 0.09600353076201948 2.3664013428221304 129462.46033570572 4.7560863234976173e+05 1273515.1667758503 1826119.3683554502   
140 1960 0.09709799916849736 2.376482567761705 129462.46033570572 4.1070510555705254e+05 1495296.1574098512 2449306.6427119933   
141 1974 0.09801366884151642 2.379408835702216 129462.46033570572 2.2106814520420914e+05 754923.5214051357 2922486.2380235023   
142 1988 0.0976355087972974 2.378851309694515 129462.46033570572 3.5717627908070339e+05 1096864.796378102 2969700.8781461255   
143 2002 0.09592184353439621 2.3877645297814105 129462.46033570572 2.0083326782940625e+05 897513.0100909288 2273158.0616793083   
144 2016 0.09362457780450094 2.3851927752875994 129462.46033570572 6.6751224523400201e+05 1079804.678233644 2466270.347542531   
145 2030 0.09226441462304318 2.385824960589302 129462.46033570572 5.0062619472292752e+05 1159705.7066622854 2305137.6864309395   
146 2044 0.0926241671365071 2.3885944394498044 129462.46033570572 5.8565631243938522e+05 1897850.6136512153 3638647.2560829385   
147 2058 0.09189814217842604 2.382342955831895 129462.46033570572 3.4899710858266626e+05 1191920.7257621197 2349097.5006913748   
148 2072 0.09019077971354357 2.376049160345568 129462.46033570572 3.9948540905382327e+05 1205448.712015232 3460759.5413627625   
149 2086 0.09068341775265067 2.3695041576685743 129462.46033570572 1.6779888989930871e+05 1007463.1549215106 1423200.1441766524   
150 2100 0.09108459631921664 2.3735921135256706 129462.46033570572 2.1606362493676002e+05 1180675.1167022178 2159076.0323126866   
151 2114 0.09389728395220093 2.3749443071973495 129462.46033570572 4.6676770294029842e+05 1087012.4505085372 3529665.5438223314   
152 2128 0.09461294570791816 2.4022211443316093 129462.46033570572 1.4418125763397297e+05 1162936.5309746098 1942792.1614901396   
153 2142 0.09669816154571166 2.3999844949680345 129462.46033570572 2.9746613271653268e+05 1139900.2833229576 1880367.7406290213   
154 2156 0.0971647156062369 2.4117341921928626 129462.46033570572 1.8825740100637669e+05 779201.1196060588 1894486.378262295   
155 2170 0.09831817330111932 2.4150844627905674 129462.46033570572 2.7102836309543386e+05 1422382.6213057719 2395631.337972007   
156 2184 0.09686028124223135 2.4395489529549415 129462.46033570572 3.6617711937968206e+05 1025951.4232997708 2227677.682314395   
157 2198 0.09510267508069462 2.4529788100797822 60189.383995677286 6.0189383995677286e+04 992325.2742501323 2364600.5788445245   
158 2212 0.09405571167345324 2.4520407897570813 60189.383995677286 5.1843381580646010e+05 1364836.6184290594 7094630.172755934   
159 2226 0.0924507000795955 2.476716352802506 60189.383995677286 3.6749976466913411e+05 968560.5367018109 2895002.1482612356   
160 2240 0.08885202546073835 2.4776056519307588 60189.383995677286 3.9024532639132446e+05 962560.6564886317 1790275.0230480991   
161 2254 0.08869993085437776 2.4913227213885514 60189.383995677286 3.5833591707258869e+05 813048.4038236676 1885824.609028762   
162 2268 0.08723336030481232 2.5145769962571998 60189.383995677286 5.8529457454681210e+05 1374892.8628752895 3054511.6085221563   
163 2282 0.08572080878764349 2.536670413105347 60189.383995677286 4.3053877128215774e+05 634376.2940665556 2037668.5629115882   
164 2296 0.0827225787652182 2.545648312585083 60189.383995677286 3.3511577089959709e+05 1295639.3519700675 3054125.8446141356   
165 2310 0.08023382797273376 2.551282414026244 60189.383995677286 2.9817319080383523e+05 1248138.9496130852 2687815.198171831   
166 2324 0.07763491236971234 2.5507999664418333 60189.383995677286 3.2534711554311309e+05 893997.3920709604 2851772.2215578854   
167 2338 0.07567369221362173 2.5553257829811256 60189.383995677286 2.0734367893145868e+05 839123.4228970844 1437866.3728716013   
168 2352 0.07573710963067275 2.572093971630565 60189.383995677286 3.3775054847518075e+05 841601.5731412314 2615427.223649259   
169 2366 0.07516593685950282 2.597837610342068 60189.383995677286 2.8660681588985247e+05 680850.426499744 2177407.6921316423   
170 2380 0.07295336764177293 2.6142940195104494 60189.383995677286 2.4114398034884949e+05 1014614.5418678428 2299857.3275566394   
171 2394 0.0720070187432795 2.6219166514991836 60189.383995677286 3.4125592940693669e+05 935669.1948501539 1616121.549552149   
172 2408 0.0716758577533512 2.6097647908615 60189.383995677286 3.8788703896666435e+05 788218.4107828126 1373309.1073165827   
173 2422 0.07298894054655998 2.59144541803863 60189.383995677286 1.2148306967926119e+05 645631.335447636 1325787.907716184   
174 2436 0.07397107728864614 2.5772424347750986 60189.383995677286 2.0203714107410584e+05 877894.9326931101 2002375.8585081992   
175 2450 0.07509212120935525 2.5874981654672347 60189.383995677286 2.0537757647592458e+05 911410.9701155917 1856973.3482643736   
176 2464 0.07459563766134739 2.58804740305974 60189.383995677286 3.0987039871034672e+05 746105.2197011706 1217346.360334955   
177 2478 0.07507746607593363 2.5971623014670118 60189.383995677286 2.7187136271360010e+05 1166412.754744118 2238265.3439067737   
178 2492 0.07463932715161584 2.5952767038828743 60189.383995677286 2.4304966306390447e+05 708178.7444409189 1356301.4796923106   
179 2506 0.07509776194439041 2.6016587503618473 60189.383995677286 4.9134463427002414e+05 1132709.1932013677 1853720.374049962   
180 2520 0.07548207248440052 2.6101056518884183 60189.383995677286 4.9451636090942816e+05 811943.9097058306 1286081.1469917463   
181 2534 0.07651990514344842 2.6076634695732936 60189.383995677286 5.5122946645986615e+05 1117017.5298829258 2027247.2589995165   
182 2548 0.07708064631562722 2.616538679589232 60189.383995677286 3.3617085246596427e+05 741255.9351748757 5233772.329360886   
183 2562 0.07508110919991517 2.6490456741134802 60189.383995677286 3.4813814102576365e+05 1467850.0325483726 1835191.3394813198   
184 2576 0.07388192820719343 2.661033312652301 60189.383995677286 1.5272651762406898e+05 764266.8926277342 1413724.731414934   
185 2590 0.07372426708400318 2.6672789185247705 60189.383995677286 1.0235309541121786e+05 1016923.2269469821 1606071.3496292576   
186 2604 0.07407845256320672 2.6711208906227326 60189.383995677286 2.3833487562767888e+05 749127.9352014656 1132929.2601501439   
187 2618 0.07385377780940448 2.682319458873267 60189.383995677286 5.0378627305251203e+05 1267503.680780577 1769590.0337574924   
188 2632 0.07331668763141413 2.6946704776790926 60189.383995677286 1.4275839634977307e+05 1023020.1328389433 2008666.148991976   
189 2646 0.0733577280209662 2.701152038438557 60189.383995677286 3.5956166402416327e+05 1039847.3795982265 2533584.7772285566   
190 2660 0.07229264497700362 2.6762663145789447 60189.383995677286 3.8135335558941803e+05 1407861.3475354535 2505780.305252959   
191 2674 0.07170350647247303 2.6823697963680484 60189.383995677286 2.8859768567142216e+05 914525.3249192683 2113975.173931202   
192 2688 0.07058891533901669 2.6795664823675307 60189.383995677286 4.7702231736087945e+05 999576.2077241986 1327606.73941759   
193 2702 0.06971521767474115 2.674407977103757 60189.383995677286 1.5047987158771898e+05 989001.0422140036 2245835.095810941   
194 2716 0.06852655355628154 2.674299176611261 60189.383995677286 4.1443451432573638e+05 865187.6743507909 1704458.0631292006   
195 2730 0.06850568657051974 2.6752870145989247 60189.383995677286 3.1967359178265772e+05 784585.8505459721 2013343.5838505763   
196 2744 0.06771891819339378 2.6833304177233064 60189.383995677286 2.7851953971521911e+05 854738.9797174697 1648249.7323654445   
197 2758 0.06740738253255334 2.6866398042648947 60189.383995677286 5.0650077541258268e+05 1021751.6172291074 1627914.7023333756   
198 2772 0.06789577859420445 2.6895356092728746 60189.383995677286 4.8181872227206628e+05 883068.1596471394 1947036.1008415984   
199 2786 0.07097345103167212 2.691237714431754 60189.383995677286 2.8760660211903148e+05 1007565.655367007 1921833.9826167126   
200 2800 0.07142210604338067 2.6729788900633826 60189.383995677286 1.5646523831763025e+05 935502.7677815176 2234697.32894451   
201 2814 0.07242098970525934 2.684849742047107 60189.383995677286 1.3744486348414677e+05 770814.3792787907 1526353.6256225097   
202 2828 0.07275453951977008 2.68233591726871 60189.383995677286 1.6073778842180668e+05 860835.3955628776 1837367.7744341427   
203 2842 0.07280703470638666 2.6765582310357705 60189.383995677286 3.2115361123354296e+05 765615.5043729332 2316373.7220195495   
204 2856 0.07349173488149364 2.6811535790471193 60189.383995677286 2.2920656982299115e+05 871216.3113795547 1498180.908327238   
205 2870 0.0747274887997676 2.7000102209068046 60189.383995677286 3.0764155677920103e+05 750090.33265191 1339169.1184613225   
206 2884 0.07438050542909687 2.71134895485428 60189.383995677286 1.7124137834728690e+05 1258848.6273218049 2504044.817521141   
207 2898 0.07366679118516004 2.720972040916311 60189.383995677286 2.1515442448963146e+05 1274817.4083843094 2709534.588834693   
208 2912 0.07329451945965729 2.7194726958627027 60189.383995677286 2.7385391416102624e+05 989981.6929268929 1544388.2085002523   
209 2926 0.0727550001680893 2.747583881217787 60189.383995677286 8.7417663558529137e+04 936743.1279467092 2069652.6671623196   
210 2940 0.07278671175430593 2.7528668744399627 60189.383995677286 2.1201826787765816e+05 780568.1737125849 2060715.4086959923   
211 2954 0.07233537264234957 2.7586056006316713 60189.383995677286 4.5173498851329065e+05 1191157.5261270548 2413826.971617012   
212 2968 0.07118729237031625 2.7576162497925916 60189.383995677286 2.0063962455940200e+05 1052539.880428359 2577251.3296613633   
213 2982 0.06950595383270157 2.7591060146363935 60189.383995677286 2.5187846504951216e+05 1157391.0156888636 3035124.3843270387   
214 2996 0.06909571987109218 2.7658385944403703 60189.383995677286 4.3134552863133658e+05 799570.4133354092 2200734.6592926993   
215 3010 0.06693580566839655 2.7692363514136447 60189.383995677286 1.8312060098336200e+05 964249.1541460382 1430925.3005404228   
216 3024 0.066337569526727 2.7830839940884013 60189.383995677286 4.0090951535822102e+05 834870.889616318 2608350.8261038125   
217 3038 0.06675546049524786 2.7812161275292913 60189.383995677286 3.1272667527734744e+05 1289393.4688126913 2550155.1231477247   
218 3052 0.06657883460939794 2.7748003480097028 60189.383995677286 3.9886957952708961e+05 966931.894211675 3025693.2635037783   
219 3066 0.06640402396422743 2.790000792365866 60189.383995677286 3.0490036700382928e+05 729607.1750972035 2471169.4722773735   
220 3080 0.06613591058972712 2.8035149703318063 60189.383995677286 4.9529089621218864e+05 1308227.051543249 2483564.150999285   
221 3094 0.06587927434446868 2.816049229084278 60189.383995677286 1.6287797927615093e+05 938607.0479010288 2514619.869994754   
222 3108 0.06593432291525989 2.824240076876701 60189.383995677286 2.2695001054883900e+05 708807.9917491415 3585672.2074855566   
223 3122 0.06663828921067955 2.8411864183565503 60189.383995677286 3.4759856250549160e+05 998364.7830781298 1742956.0926436193   
224 3136 0.06617383001710857 2.8485015141998278 60189.383995677286 3.1471164190524904e+05 813724.0979574476 1840460.114922689   
225 3150 0.06523013121308842 2.8528728235418956 60189.383995677286 3.4932513514014159e+05 936013.2475609167 2116619.59937578   
226 3164 0.06254605801322133 2.8498443111597593 60189.383995677286 1.0744383396074609e+05 1017554.0179039795 2429792.993897937   
227 3178 0.06164896008598324 2.8444935059182437 60189.383995677286 2.6231317766101001e+05 844009.5918922975 1379189.5203919222   
228 3192 0.061072426547873274 2.849345333316817 60189.383995677286 3.6669885092576878e+05 1343985.212234498 1883108.309317159   
229 3206 0.0601308659678651 2.8369728700800256 60189.383995677286 4.6833380856222316e+05 942534.218851628 2164435.3998771254   
230 3220 0.05875608217118942 2.8485698829563 60189.383995677286 2.8989672979141522e+05 1048649.8510220381 2042673.2794951   
